time units=S;v(1,2) units=V;v(2,3) units=V;v(3,4) units=V;v(4,5) units=V;v(5,6) units=V;v(6,7) units=V;v(7,8) units=V
2.984999999999991e-10;0.000000000000000e+00;-2.557610059685436e-18;-5.001540718500847e-15;-1.720120242888220e-14;-4.651130890446281e-14;-2.197983655464113e-14;-1.159384931380509e-13
2.989999999999991e-10;0.000000000000000e+00;-2.639937378993461e-18;-4.389775432050370e-15;-1.509935507006544e-14;-4.079844368196817e-14;-1.927926240449527e-14;-1.016858130328671e-13
2.994999999999991e-10;0.000000000000000e+00;-2.364128792279542e-18;-3.853321715013068e-15;-1.325255247030771e-14;-3.578076969706104e-14;-1.690886073592107e-14;-8.918785138364647e-14
2.999999999999991e-10;0.000000000000000e+00;-1.863736453865632e-18;-3.376151355012010e-15;-1.160662198280699e-14;-3.132192935589769e-14;-1.480234121040497e-14;-7.808515365232297e-14
3.004999999999991e-10;0.000000000000000e+00;-1.233279971202261e-18;-1.047164414217702e-05;-3.601640819522163e-05;3.049747501277835e-05;1.441191654567270e-05;3.133802212145267e-06
3.009999999999991e-10;0.000000000000000e+00;-6.090166890758419e-19;-1.323909182784624e-05;-4.553482995905042e-05;3.817679246590169e-05;1.804086229333811e-05;5.240547710979808e-06
3.014999999999991e-10;0.000000000000000e+00;-7.962109704190423e-20;-6.300128567004152e-06;-2.166880377816446e-05;1.746811541326098e-05;8.254749661754351e-06;5.106879147882602e-06
3.019999999999991e-10;0.000000000000000e+00;3.201784540621255e-19;-6.726982114306220e-06;-2.313693346157162e-05;1.865672656959112e-05;8.816440909410424e-06;5.966810970954481e-06
3.024999999999991e-10;0.000000000000000e+00;5.793705359219414e-19;-5.874487977647227e-06;-2.020484596957239e-05;1.636971812740506e-05;7.735689968743312e-06;5.789662705119496e-06
3.029999999999991e-10;0.000000000000000e+00;7.013432803265607e-19;-4.214914770642929e-06;-1.449687258528062e-05;1.196564117792819e-05;5.654495068838142e-06;4.785519278465831e-06
3.034999999999991e-10;0.000000000000000e+00;7.013432803265607e-19;-2.284153446808337e-06;-7.856168697465665e-06;6.934089293076336e-06;3.276780001301470e-06;3.206593502089706e-06
3.039999999999991e-10;0.000000000000000e+00;6.098637220230962e-19;-4.924033999442824e-07;-1.693583319708422e-06;2.365873605855396e-06;1.118019539352448e-06;1.311496402844889e-06
3.044999999999991e-10;0.000000000000000e+00;4.658681209898652e-19;9.051380593173851e-07;3.113152182675050e-06;-1.115390049252475e-06;-5.270898098600842e-07;-6.282977228645178e-07
3.049999999999991e-10;0.000000000000000e+00;3.015437292225309e-19;1.797555349453551e-06;6.182552265949470e-06;-3.299532199804222e-06;-1.559230155395301e-06;-2.355303881061565e-06
3.054999999999991e-10;0.000000000000000e+00;1.372193374551967e-19;2.187105265054898e-06;7.522379000148322e-06;-4.276631947928623e-06;-2.020969365637037e-06;-3.665030286211699e-06
3.059999999999991e-10;0.000000000000000e+00;-1.694065894508601e-21;2.151972618617808e-06;7.401542986445264e-06;-4.311967775921176e-06;-2.037667698987164e-06;-4.437716915606414e-06
3.064999999999991e-10;0.000000000000000e+00;-1.050320854595332e-19;1.811008146347805e-06;6.228822117916105e-06;-3.736805874442069e-06;-1.765868629690633e-06;-4.651299699057647e-06
3.069999999999991e-10;0.000000000000000e+00;-1.687713147404193e-19;1.294348294195146e-06;4.451810611359966e-06;-2.867438338669376e-06;-1.355039458822358e-06;-4.373127415015146e-06
3.074999999999991e-10;0.000000000000000e+00;-1.945528800724721e-19;7.215273469536944e-07;2.481637372228684e-06;-1.955426435499814e-06;-9.240582240927192e-07;-3.734882996809636e-06
3.079999999999991e-10;0.000000000000000e+00;-1.886765890008954e-19;1.874617815068504e-07;6.447602642029519e-07;-1.166443246745994e-06;-5.512155586756642e-07;-2.898811023098639e-06
3.084999999999991e-10;0.000000000000000e+00;-1.609362599783171e-19;-2.441581930303437e-07;-8.397631761538678e-07;-5.817506460041135e-07;-2.749126528372092e-07;-2.023938624442049e-06
3.089999999999991e-10;0.000000000000000e+00;-1.185846126156020e-19;-5.412275486032005e-07;-1.861510193846355e-06;-2.145609088268892e-07;-1.013931124029218e-07;-1.239313059297963e-06
3.094999999999991e-10;0.000000000000000e+00;-7.242131699024268e-20;-6.989935228770056e-07;-2.404134031289124e-06;-3.328404523653422e-08;-1.572874088921210e-08;-6.283471824109649e-07
3.099999999999991e-10;0.000000000000000e+00;-2.879912020664621e-20;-7.331019089060766e-07;-2.521447180725695e-06;1.515238879829367e-08;7.160427633450023e-09;-2.251214942853726e-07
3.104999999999991e-10;0.000000000000000e+00;7.199780051661553e-21;-6.716950389098471e-07;-2.310243012044559e-06;-1.345525902639966e-08;-6.358430332439290e-09;-2.074674751575596e-08
3.109999999999991e-10;2.117582368135751e-22;3.472835083742631e-20;-5.506007078076936e-07;-1.893748448269089e-06;-7.391389042108351e-08;-3.492882016909447e-08;3.509609769636709e-08
3.114999999999991e-10;0.000000000000000e+00;4.912791094074942e-20;1.008661175964549e-05;3.469211916578510e-05;-3.065066168527545e-05;-1.448430658907841e-05;-3.178257420535075e-06
3.119999999999991e-10;0.000000000000000e+00;5.505714157152952e-20;1.304613692838954e-05;4.487117654152218e-05;-3.846939246481942e-05;-1.817913363428933e-05;-5.416784005622249e-06
3.124999999999991e-10;0.000000000000000e+00;5.082197683525802e-20;6.336591358761084e-06;2.179421472357321e-05;-1.804618898381496e-05;-8.527924672229971e-06;-5.457408917932845e-06
3.129999999999991e-10;0.000000000000000e+00;4.065758146820642e-20;6.961220401188965e-06;2.394257788958791e-05;-1.949948667419881e-05;-9.214696446648904e-06;-6.485016940986302e-06
3.134999999999991e-10;0.000000000000000e+00;2.879912020664621e-20;6.207979958646267e-06;2.135186578369284e-05;-1.727814336061338e-05;-8.164976283216694e-06;-6.429824148630172e-06
3.139999999999991e-10;0.000000000000000e+00;1.694065894508601e-20;4.504865968023180e-06;1.549413724971737e-05;-1.262345496775788e-05;-5.965352195129468e-06;-5.461826512335380e-06
3.144999999999991e-10;0.000000000000000e+00;6.776263578034403e-21;2.405353945211707e-06;8.273028415452137e-06;-7.069733332356690e-06;-3.340880080839179e-06;-3.810158169746061e-06
3.149999999999991e-10;0.000000000000000e+00;-1.694065894508601e-21;3.900944037500824e-07;1.341699458974704e-06;-1.890905591655847e-06;-8.935681911787448e-07;-1.737896992266841e-06
3.154999999999991e-10;0.000000000000000e+00;-1.016439536705160e-20;-1.199692737068738e-06;-4.126250160954179e-06;2.073562212813574e-06;9.798845822746156e-07;4.497403325838423e-07
3.159999999999991e-10;0.000000000000000e+00;-1.524659305057741e-20;-2.188711127224318e-06;-7.527902238582019e-06;4.465622514443085e-06;2.110278932130051e-06;2.439739190357153e-06
3.164999999999991e-10;0.000000000000000e+00;-1.694065894508601e-20;-2.556258869565355e-06;-8.792054203609506e-06;5.342256456296909e-06;2.524541922945181e-06;3.965842804613265e-06
3.169999999999991e-10;0.000000000000000e+00;-1.524659305057741e-20;-2.398359317505341e-06;-8.248970935725808e-06;5.038755260054369e-06;2.381119101550034e-06;4.858783079172084e-06
3.174999999999991e-10;0.000000000000000e+00;-1.228197773518735e-20;-1.878056940996718e-06;-6.459431249040176e-06;4.012662352936266e-06;1.896227636296162e-06;5.073679059140733e-06
3.179999999999991e-10;0.000000000000000e+00;-8.258571235729428e-21;-1.177183566946640e-06;-4.048831615380020e-06;2.710010213574645e-06;1.280645070439351e-06;4.686901235246811e-06
3.184999999999991e-10;0.000000000000000e+00;-4.023406499457927e-21;-4.586807859536865e-07;-1.577597003289975e-06;1.477369207743792e-06;6.981470341472667e-07;3.865807365953712e-06
3.189999999999991e-10;0.000000000000000e+00;-4.235164736271502e-22;1.564518500190143e-07;5.381040089467915e-07;5.245613239553998e-07;2.478872110155512e-07;2.822476902777481e-06
3.194999999999991e-10;0.000000000000000e+00;1.694065894508601e-21;5.977932018826945e-07;2.056063372953227e-06;-7.078452034770119e-08;-3.345000199347380e-08;1.765222798793732e-06
3.199999999999991e-10;0.000000000000000e+00;3.388131789017201e-21;8.426880595602839e-07;2.898360250050158e-06;-3.322992923862957e-07;-1.570316778044552e-07;8.596753358094342e-07
3.204999999999990e-10;0.000000000000000e+00;4.235164736271502e-21;9.061160629449518e-07;3.116515950329590e-06;-3.434950296967682e-07;-1.623223463506294e-07;2.064162450546104e-07
3.209999999999990e-10;0.000000000000000e+00;4.235164736271502e-21;8.273150124634985e-07;2.845485846382953e-06;-2.084744607398381e-07;-9.851689455681772e-08;-1.633648630380617e-07
3.214999999999990e-10;0.000000000000000e+00;4.658681209898652e-21;6.564477852446760e-07;2.257801265132127e-06;-2.234738625546972e-08;-1.056050265128663e-08;-2.772379391354077e-07
3.219999999999990e-10;0.000000000000000e+00;3.599890025830776e-21;4.435170334314958e-07;1.525442452084747e-06;1.457821130135902e-07;6.889093755223450e-08;-2.016283189368673e-07
3.224999999999990e-10;0.000000000000000e+00;2.594038400966295e-21;2.306436118329003e-07;7.932808218667263e-07;2.580639020103220e-07;1.219509293036315e-07;-1.902154600966673e-08
3.229999999999990e-10;0.000000000000000e+00;1.376428539288238e-21;4.791384562069715e-08;1.647959574113046e-07;3.044284152621282e-07;1.438609889196844e-07;1.922671722545440e-07
3.234999999999990e-10;0.000000000000000e+00;3.705769144237564e-22;-8.764516284665109e-08;-3.014487427726034e-07;2.942699152889480e-07;1.390604782615464e-07;3.722034192083898e-07
3.239999999999990e-10;0.000000000000000e+00;-4.235164736271502e-22;-1.707672626911878e-07;-5.873407610078370e-07;2.468794672966561e-07;1.166656019238610e-07;4.856751966830853e-07
3.244999999999990e-10;0.000000000000000e+00;-1.058791184067875e-21;-2.052470971533205e-07;-7.059314785331314e-07;1.832352945351188e-07;8.658984955166739e-08;5.222632589860898e-07
3.249999999999990e-10;0.000000000000000e+00;-1.270549420881451e-21;-2.035923254200780e-07;-7.002400194429994e-07;1.186513039478930e-07;5.606997595061618e-08;4.961331555763645e-07
