time units=S;v(111136) units=V;v(112136) units=V;v(113136) units=V;v(114136) units=V;v(115136) units=V;v(116136) units=V;v(117136) units=V;v(118136) units=V;v(119136) units=V;v(120136) units=V;v(121136) units=V;v(122136) units=V;v(123136) units=V;v(124136) units=V;v(125136) units=V;v(126136) units=V;v(127136) units=V;v(128136) units=V;v(129136) units=V;v(130136) units=V;v(131136) units=V;v(132136) units=V;v(133136) units=V;v(134136) units=V;v(135136) units=V;v(136136) units=V;v(137136) units=V;v(138136) units=V;v(139136) units=V;v(140136) units=V;v(141136) units=V;v(142136) units=V;v(143136) units=V;v(144136) units=V;v(145136) units=V;v(146136) units=V;v(147136) units=V;v(148136) units=V;v(149136) units=V;v(150136) units=V;v(151136) units=V;v(152136) units=V;v(153136) units=V;v(154136) units=V;v(155136) units=V;v(156136) units=V;v(157136) units=V;v(158136) units=V;v(159136) units=V;v(160136) units=V;v(161136) units=V;v(162136) units=V;v(163136) units=V;v(164136) units=V;v(165136) units=V;v(166136) units=V;v(167136) units=V;v(168136) units=V;v(169136) units=V;v(170136) units=V;v(171136) units=V;v(172136) units=V;v(173136) units=V;v(174136) units=V;v(175136) units=V;v(176136) units=V;v(177136) units=V;v(178136) units=V;v(179136) units=V;v(180136) units=V;v(181136) units=V;v(182136) units=V;v(183136) units=V;v(184136) units=V;v(185136) units=V;v(186136) units=V;v(187136) units=V;v(188136) units=V;v(189136) units=V;v(190136) units=V
2.000000000000000e-04;1.419453637374144e-34;9.794415023649225e-33;6.289460735252742e-31;3.690531218539911e-29;1.966842210229517e-27;9.451399663791468e-26;4.058527098681568e-24;1.539496558437134e-22;5.078494205825683e-21;1.423828850788379e-19;3.265488761633416e-18;5.663624559256080e-17;5.777160774559744e-16;-2.747841964381746e-15;-2.477746689429135e-13;-4.928287675048661e-12;-4.110870029690548e-11;2.657607665089469e-10;1.084902063127600e-08;1.001315764885598e-07;-1.637521892383428e-07;-1.031190713407540e-05;-6.137835507894579e-05;1.595727981003229e-04;2.610896645398782e-03;4.229683278264900e-03;-1.955032664538557e-02;-4.448027054694170e-02;-2.903125763435714e-02;-2.338896195385539e-18;-4.287795554676535e-02;-3.286356436241789e-02;-3.422063507596668e-02;-3.552324800537679e-03;1.139351492089926e-03;-6.502103576552124e-05;-3.215420792816385e-05;1.647266275588551e-06;1.623668396671912e-07;-2.905454464370389e-07;-2.309219712092724e-08;-7.394518152140844e-10;7.015828857951760e-10;6.113428672981654e-11;4.320044911967430e-12;4.591378989255456e-13;2.066126000235646e-14;1.219810779762563e-15;4.044362343660302e-17;1.202335332423033e-18;3.227275591440858e-20;7.823405956845839e-22;1.721116963349468e-23;3.451476634782320e-25;6.335079678663968e-27;1.068291845966258e-28;1.660871420435962e-30;2.388355599726233e-32;3.186313704081367e-34;3.954798281134425e-36;4.578720587471717e-38;4.956909224391998e-40;5.029440152087545e-42;4.792948121033255e-44;4.298686725506666e-46;3.635316694404242e-48;2.904006845658569e-50;2.194994981239179e-52;1.572320472373380e-54;1.068991133230445e-56;6.907996021625901e-59;4.248764207235968e-61;2.490370303625716e-63;1.392793797288800e-65;7.441093783480926e-68;3.801855767927151e-70;1.859615847544842e-72;8.716836211243866e-75;3.919428276241217e-77;1.699083913448642e-79
2.200000000000000e-04;1.294450488866035e-32;7.004068224623388e-31;3.514907362567706e-29;1.598082023424998e-27;6.526565381932064e-26;2.367926061631364e-24;7.517754102550152e-23;2.042281882128227e-21;4.571757932358602e-20;7.795945336847721e-19;7.832354205663528e-18;-4.188566594266812e-17;-3.619459978898516e-15;-7.552264938161537e-14;-7.182078706715536e-13;2.849303576779664e-12;1.824951195717722e-10;2.167986351361237e-09;2.124898262168011e-09;-2.198100502685577e-07;-2.127553113123761e-06;4.427637836786297e-08;1.132167232877511e-04;5.222644575650772e-04;-1.006521474792434e-03;-1.027004006574045e-02;-6.724879647636463e-03;7.385242685898075e-02;5.481313544361587e-01;4.755283000000000e+00;5.777865666959213e-01;7.997412570888274e-02;2.177038429989669e-02;-5.083974079992669e-03;6.948613616582092e-04;2.876334520734496e-04;1.918949303424837e-05;7.553062628579664e-07;6.227834431902691e-07;-3.737648890897790e-07;-5.251928704415672e-08;-6.192564410540586e-09;2.048880305705753e-10;7.172163520918885e-11;9.421609591382630e-12;2.129106712923200e-12;1.274569146396902e-13;1.142977422776331e-14;4.818010980400461e-16;1.816449706908260e-17;6.182151356682875e-19;1.891826769786623e-20;5.234502221196825e-22;1.316037315065953e-23;3.019931301712542e-25;6.350824652164752e-27;1.228547470760962e-28;2.193721989521995e-30;3.627326318743048e-32;5.570505832689308e-34;7.967150316198368e-36;1.063965510084187e-37;1.329872410974549e-39;1.559281985675030e-41;1.718638762383208e-43;1.784213296799921e-45;1.747901295241628e-47;1.618653150926174e-49;1.419296614124436e-51;1.180187802427718e-53;9.320244169949268e-56;7.000154749728712e-58;5.006878298717009e-60;3.414691975496693e-62;2.223210020405467e-64;1.383402177584749e-66;8.236200236046465e-69;4.696407646233286e-71;2.567409174211020e-73;1.353656958544624e-75
2.400000000000000e-04;6.277909091680882e-31;2.663666896668662e-29;1.041156836027609e-27;3.633015716788995e-26;1.115168130004068e-24;2.945609706057334e-23;6.449154722576892e-22;1.081168238140270e-20;1.063898112974479e-19;-6.571329799166385e-19;-5.330042143439275e-17;-1.152089475396881e-15;-1.210366872369479e-14;2.410067108056030e-14;2.938274364865814e-12;4.264893425272252e-11;1.408084722870312e-10;-3.938398684180277e-09;-5.703333144005712e-08;-1.498545938245151e-07;3.072170407872886e-06;2.786136137952793e-05;9.732293757223608e-06;-8.212844228773298e-04;-2.819705575444331e-03;4.084627510413573e-03;3.414397417758684e-02;7.474033396734917e-02;3.012258541778833e-01;2.938926000000000e+00;2.725722969916561e-01;2.706516610896973e-02;8.875100335000722e-03;9.499559265670719e-03;-1.317413313717374e-03;-1.877700885034267e-04;3.090719586803305e-05;9.422826209828404e-06;1.383699606895876e-07;-2.970723382198286e-09;-6.983093139816155e-09;-4.082207943452118e-09;-2.402556985859976e-09;-1.480474719698578e-10;-2.293982391398617e-12;5.063915799330968e-12;4.297025015152739e-13;6.527777091658060e-14;3.495235616632465e-15;1.666293064888376e-16;7.174519071090872e-18;2.757247686475672e-19;9.527372859714234e-21;2.977797422472450e-22;8.462404901067706e-24;2.196679216327603e-25;5.230155652298944e-27;1.146510159012704e-28;2.321989696955034e-30;4.358600059933756e-32;7.605344469792390e-34;1.236982832937103e-35;1.880120979883595e-37;2.676791981634438e-39;3.577763766302890e-41;4.498594866049127e-43;5.331559966835707e-45;5.966737016327225e-47;6.316420645134539e-49;6.335201079229381e-51;6.029335404879423e-53;5.452888083221829e-55;4.692745752373275e-57;3.848002056130174e-59;3.010145936369616e-61;2.249021768939687e-63;1.606715859920895e-65;1.098718879176993e-67;7.199095143732230e-70;4.551419708517711e-72
2.600000000000000e-04;1.696200906550510e-29;5.568794307701306e-28;1.658422351599170e-26;4.270077136111854e-25;9.155230204982765e-24;1.507708421022189e-22;1.442507813898000e-21;-1.058600030158406e-20;-7.919991124007367e-19;-1.753931888401787e-17;-1.986670264780463e-16;8.849242637249465e-17;4.607750419415247e-14;7.864685910889361e-13;4.196256910148379e-12;-6.169028323038160e-11;-1.295136878876829e-09;-6.785693212521407e-09;5.902098229585991e-08;9.824501817257486e-07;2.865942769975888e-06;-3.157904822087824e-05;-2.506296772665474e-04;-1.065791556244782e-04;4.334072210797242e-03;1.227012555746907e-02;-1.069126692041006e-02;-1.026345965319238e-01;-3.612631848923284e-01;-2.938926000000014e+00;-3.606893450713366e-01;-3.436518629786846e-02;-1.289478031618880e-02;-4.193489507744314e-03;-4.958219220394389e-04;-2.095265662633340e-04;-6.029878088122769e-05;8.492874966615084e-06;8.390893108601066e-07;6.944375886712800e-07;8.228505353394761e-08;1.024813720995528e-08;-4.397330185339305e-09;-5.225236624848670e-10;-4.953487694035151e-11;2.144008628627029e-12;5.640219652008585e-13;2.211938153892855e-13;1.537322355002707e-14;9.390220315567539e-16;5.176267636770932e-17;2.510240671271895e-18;1.083767032964259e-19;4.201411548336709e-21;1.472404044220216e-22;4.691208625002016e-24;1.365509464940155e-25;3.647044596180388e-27;8.972587591695906e-29;2.040621260866852e-30;4.304087762212114e-32;8.444348071396735e-34;1.545291245105846e-35;2.644349766100637e-37;4.241493119554543e-39;6.390972272015488e-41;9.064782401978018e-43;1.212626805813116e-44;1.532715945677701e-46;1.833577695266207e-48;2.079388292351969e-50;2.238859075004432e-52;2.291886178226200e-54;2.233683208013196e-56;2.075243014014934e-58;1.840193968669282e-60;1.559221576820634e-62;1.263804230718813e-64;9.809239752170862e-67;7.350180005713451e-69
2.800000000000000e-04;2.555302237612452e-28;6.213272374425791e-27;1.305885566803481e-25;2.110834937990690e-24;1.948382212302129e-23;-1.732429971221766e-22;-1.186193248838466e-20;-2.668005589819571e-19;-3.199222023759359e-18;-2.443151420136811e-18;7.116299128383709e-16;1.387350363314036e-14;9.867338615296245e-14;-8.540036408842176e-13;-2.629054819088968e-11;-2.052077638278678e-10;7.689405085404856e-10;2.670266454104926e-08;1.539175860783328e-07;-6.902897343069790e-07;-1.230724120234463e-05;-3.306995541315541e-05;2.564429587622923e-04;1.696075641494589e-03;4.922754541049871e-04;-1.957232478799556e-02;-4.638675274562481e-02;-2.953189291221127e-02;-4.273234343834045e-01;-4.755282999999995e+00;-3.817170502616118e-01;-3.181146709297952e-02;-2.741759601978817e-03;-3.296698466215937e-03;-2.074319422388637e-04;1.268593327730758e-04;-1.040341871773542e-05;-1.409250348504639e-05;6.436109685265921e-08;9.365558473300180e-07;8.443965749531806e-08;1.199942457256825e-08;4.827267965606760e-10;-2.008056105961882e-10;-5.761031722079876e-11;-1.933574119308697e-11;-1.012598177006537e-12;3.573817042708484e-13;3.657129055213096e-14;3.063195011673885e-15;2.272017124409581e-16;1.427200523557925e-17;7.809590992699205e-19;3.783065545773981e-20;1.639974855445629e-21;6.413954160373641e-23;2.277873038174050e-24;7.386070336162781e-26;2.196959087981925e-27;6.019468522718873e-29;1.524877110028348e-30;3.583519313405602e-32;7.836292043411273e-34;1.599021440328165e-35;3.052541519122702e-37;5.464735939368984e-39;9.194739871735786e-41;1.457030234729722e-42;2.178680075224983e-44;3.079624246143647e-46;4.122082978553116e-48;5.232895253914023e-50;6.309941965254353e-52;7.237389645499546e-54;7.906670926233981e-56;8.237807701641629e-58;8.195185552836871e-60;7.793487698877777e-62;7.092571038476237e-64;6.235040612195871e-66
3.000000000000000e-04;1.960569724223757e-27;2.962114665629995e-26;2.609658379752810e-25;-2.870667523602123e-24;-1.789780241585090e-22;-4.056545873167021e-21;-5.072725293488866e-20;-8.552007381137328e-20;1.090895895055583e-17;2.370650334641559e-16;2.050938610423466e-15;-1.024805860418154e-14;-4.929945909595316e-13;-5.091585057133941e-12;2.868489052272059e-12;6.053881319086676e-10;5.423674085016685e-09;-5.386256800403841e-09;-4.178455514357104e-07;-2.304975483101357e-06;7.230693403310469e-06;1.193336479558003e-04;2.513320619482852e-04;-1.808262462563366e-03;-8.812445529668464e-03;1.227129461874956e-03;6.228855958634593e-02;6.002346355138646e-02;-3.298670919172181e-02;1.701302139328691e-14;-9.505165668145048e-02;6.728359100151776e-04;7.989068594336934e-03;2.198148389430902e-03;6.139841220649995e-04;1.774823262086598e-04;7.178417779204689e-05;-2.265052920029388e-05;-2.664220366464314e-06;3.673753506337106e-08;-1.116955184334407e-08;-9.301929289118787e-09;9.097810628176768e-09;1.053075334880173e-09;9.300388145651206e-11;-4.159173415002081e-11;-4.472561679941711e-12;-2.297203836414304e-13;1.561068515506248e-14;3.990556916369889e-15;5.209853031370387e-16;4.712391654769003e-17;3.448431403650752e-18;2.151871506250763e-19;1.174956221576412e-20;5.701469858029971e-22;2.485199027919407e-23;9.809470855398395e-25;3.528898988148442e-26;1.163252749817178e-27;3.529794359058355e-29;9.899532192390709e-31;2.575277960919003e-32;6.234108193151444e-34;1.408417977026399e-35;2.977501497224322e-37;5.904696233752496e-39;1.100901399785258e-40;1.933806569089231e-42;3.206538411467544e-44;5.028139186689304e-46;7.469019851687368e-48;1.052683736149933e-49;1.409812858461483e-51;1.796669093327266e-53;2.181712199796768e-55;2.527539497035091e-57;2.796979390536366e-59;2.959818534699822e-61;3.027533079997581e-63
3.200000000000000e-04;3.875475691105510e-27;-4.766570439352584e-26;-2.714695906933182e-24;-6.164887465688886e-23;-7.950488990351647e-22;-1.898908659034683e-21;1.666930133951802e-19;3.959340542492948e-18;3.953939367324546e-17;-9.655105034471057e-17;-8.729238452454862e-15;-1.119679393012875e-13;-2.096987337518035e-13;1.198242381374897e-11;1.518865555457778e-10;2.552388154140362e-10;-1.089553701343255e-08;-9.975603846580675e-08;2.591936222891364e-08;5.280682459896872e-06;2.455733624280564e-05;-7.618593252810389e-05;-9.096355666230117e-04;-1.082187721370269e-03;1.071959068128784e-02;3.032209962041984e-02;-1.954038266153196e-02;-5.231379435601881e-02;4.764647404836819e-01;4.755283000000001e+00;5.003689877217049e-01;-1.310390415902498e-02;-3.938078968272125e-03;6.792122898822576e-03;9.275876311900164e-04;-1.621473788665446e-04;1.140806517346786e-05;5.364300209022875e-06;-2.649467258461454e-06;-1.334759875726036e-06;-4.750281974575289e-08;-4.551422848119290e-10;6.799943512749880e-09;9.696521950926405e-10;1.773205340302287e-10;1.711508298352988e-12;-2.726665834232884e-12;-2.133116128898545e-12;-1.562386335834084e-13;-8.091883918683456e-15;4.061960083170115e-17;5.872457552867201e-17;7.765657112197244e-18;7.047138360948283e-19;5.159558608974297e-20;3.220941581194347e-21;1.761749300919516e-22;8.582332223704857e-24;3.765482413786610e-25;1.500373693024387e-26;5.464980244907969e-28;1.829485336595924e-29;5.654627735721056e-31;1.620064949953785e-32;4.317459957237375e-34;1.073601629974470e-35;2.498018262846814e-37;5.452474471062994e-39;1.119055071747767e-40;2.164226411875053e-42;3.951945342372009e-44;6.826188674328333e-46;1.117255455659988e-47;1.735532472458155e-49;2.562564507437152e-51;3.601597700415819e-53;4.824751256176478e-55;6.168259982292432e-57;7.534912222624743e-59;8.903165613678811e-61
3.400000000000000e-04;-4.217622860429075e-26;-9.363351219609942e-25;-1.233058805437052e-23;-3.561528130397823e-23;2.549836992020123e-21;6.500129358360026e-20;7.233296318913767e-19;-3.873564692501208e-19;-1.481346861917251e-16;-2.266498139199432e-15;-8.807707684657015e-15;2.124374133466931e-13;3.657019767624076e-12;1.469833493434930e-11;-2.291048615028406e-10;-3.260693227380312e-09;-7.220697177479592e-09;1.653743349692829e-07;1.367973382618917e-06;-6.921846331467159e-07;-5.471183396804021e-05;-1.804704028943116e-04;7.441025616349267e-04;5.098838367746361e-03;5.203403768222769e-04;-4.285029251801060e-02;-4.397311493766339e-02;1.034999658045209e-01;3.521512302495780e-01;2.938926000000000e+00;3.850306235258821e-01;9.741674206299694e-02;-1.088057345237183e-02;-1.343377885232622e-02;1.392808724963067e-03;5.067321205059819e-05;-1.732596172176557e-04;3.512886663665412e-05;7.521196182108484e-06;-1.973385814054859e-06;-2.236436081751989e-07;3.749097952360582e-09;-1.424892775352888e-09;-7.204600519090682e-10;-1.204550296864057e-10;9.359452833264114e-11;9.334730156636588e-12;-2.984332711982972e-12;-3.663393412625629e-13;-3.730606986126748e-14;-2.961297913341638e-15;-1.557258558227814e-16;-1.676328577420873e-18;7.562581834605779e-19;1.105714349604386e-19;1.031171929792787e-20;7.632104588516988e-22;4.792779311572515e-23;2.634690937289950e-24;1.291086598789350e-25;5.708246085204157e-27;2.297090166399183e-28;8.470825495123010e-30;2.878243202631966e-31;9.052619808678881e-33;2.645890942259949e-34;7.211236587716804e-36;1.838260884420254e-37;4.394878107631967e-39;9.878680500542557e-41;2.092373740493719e-42;4.184690418043310e-44;7.917672333177739e-46;1.419737104426575e-47;2.416616106820509e-49;3.910775241351171e-51;6.025564063937589e-53;8.851130886381617e-55;1.241136300545625e-56;1.684660558701655e-58
3.600000000000000e-04;-2.039576394282885e-25;-6.153290279879684e-25;3.907177185896558e-23;1.053663538773199e-21;1.276051076105301e-20;1.239596165295838e-20;-2.434622783766551e-18;-4.327308756314301e-17;-2.437724922467008e-16;3.413218737283762e-15;7.917195864044678e-14;4.914254503680853e-13;-3.905843306381304e-12;-8.807072950901795e-11;-4.070150706897944e-10;3.840984505330202e-09;5.420386382772902e-08;1.002223664914684e-07;-2.172360924098490e-06;-1.402048454380269e-05;1.957013130470161e-05;4.460905150102137e-04;7.828135099036525e-04;-5.444284250879361e-03;-1.815227607969407e-02;1.795758443637730e-02;9.072081401356991e-02;-1.883111790502231e-02;-3.319304959806621e-01;-2.938926000000000e+00;-3.958940784709195e-01;-2.605512634380489e-02;3.792164471282738e-02;7.551354051582644e-03;-2.843143290489495e-03;4.702401169575524e-04;2.459728813071543e-04;-1.621192478813581e-05;1.272994463753170e-07;9.052726268599138e-07;-1.404691721465252e-07;-6.367007930076975e-08;-6.157772502682544e-09;-5.647761697949359e-11;-1.080244525193816e-10;7.212515446724148e-11;1.164477319979642e-11;1.693400837174098e-12;-2.379601235324323e-14;-2.763167143870672e-14;-5.680225541815794e-15;-6.609896330852158e-16;-5.489386917567631e-17;-3.161952147978188e-18;-7.829246514739064e-20;8.422828528273045e-21;1.515753452686066e-21;1.482549257933164e-22;1.118124084407227e-23;7.092411039330892e-25;3.927904213294270e-26;1.938941451103565e-27;8.644857811666817e-29;3.514045268202642e-30;1.311568870812684e-31;4.520176845344195e-33;1.445161105188035e-34;4.303093894771187e-36;1.197362135710459e-37;3.122830036540640e-39;7.654299759928982e-41;1.767411464960157e-42;3.852920704615653e-44;7.945608199006851e-46;1.552903372927707e-47;2.881229526372650e-49;5.082896307839030e-51;8.538518614550943e-53;1.367697896409105e-54;2.122236957692906e-56
3.800000000000000e-04;5.907810302063830e-25;1.691176182691589e-23;2.189934138163311e-22;4.795862561180962e-22;-3.905995845518846e-20;-7.908406644445316e-19;-5.681043982527225e-18;4.961482876579648e-17;1.582955773959726e-15;1.317829335247276e-14;-5.020108369772271e-14;-2.064718197709379e-12;-1.468550067346403e-11;6.311377145370022e-11;1.689424396973156e-09;7.241958272098465e-09;-5.987510797730048e-08;-7.075071210842800e-07;-6.434975037245876e-07;2.384053367371855e-05;1.016327686982105e-04;-2.919055665118971e-04;-2.620803470163639e-03;-7.611436948951819e-04;2.521620591891359e-02;3.080298282874795e-02;-7.664302172635847e-02;-1.300149446771474e-01;-5.030273652465193e-01;-4.755283000000000e+00;-4.505448226898675e-01;-1.013586773072773e-01;-3.919099911776444e-02;1.310746055476622e-02;-1.800224157633226e-03;-1.243716652044021e-03;-4.148253522027301e-05;5.104990669701707e-06;-1.169382762884475e-05;2.447122616750326e-06;5.948475661791859e-07;5.562408397326480e-08;-2.347871868222141e-08;-1.219886559481944e-09;2.349395056973917e-10;-2.110672655587810e-11;-6.099579564511113e-12;8.548773607933982e-12;9.150281947312127e-13;8.345234289209206e-14;3.189926431566058e-15;-3.620828925245457e-16;-9.326430363880991e-17;-1.160194123175092e-17;-1.006340630352612e-18;-6.207479901152949e-20;-2.131149457115755e-21;7.255695992051968e-23;2.003405495797077e-23;2.099494530329813e-24;1.624869101080547e-25;1.044713855331552e-26;5.840906146843827e-28;2.908073620616326e-29;1.308415566070382e-30;5.373759302123195e-32;2.029747941385536e-33;7.091963440511473e-35;2.303062902874296e-36;6.978783283244589e-38;1.979982398288475e-39;5.275160334351731e-41;1.323244226889211e-42;3.132512330877018e-44;7.013177343785949e-46;1.487802724721669e-47;2.996087201156681e-49;5.736576437894267e-51;1.045927107153358e-52;1.848668053792417e-54
4.000000000000000e-04;3.948924607030237e-24;1.174593698777052e-23;-6.155281729220405e-22;-1.398072891060021e-20;-1.199112249127099e-19;6.380666846295209e-19;2.976791044827559e-17;3.102776615535573e-16;-2.903469821047858e-16;-4.331784243863511e-14;-4.250706655122730e-13;4.475636091513463e-13;4.381308515619133e-11;3.072309986227098e-10;-1.061462337223654e-09;-2.645158977658780e-08;-8.735178967300221e-08;8.409549238848092e-07;7.073386007819614e-06;-2.798178256386138e-06;-2.031294154834012e-04;-4.523303995607731e-04;2.523830644055688e-03;9.801717720720270e-03;-1.031328708681230e-02;-6.479022457784994e-02;-5.793672184002077e-03;7.388447284052403e-02;8.732395855445553e-03;5.743875999119220e-19;5.628764315211422e-03;5.836772259514452e-02;-3.050566607990801e-03;-3.428279045948855e-02;4.163666643448901e-03;8.020051304041449e-04;-4.533735864867218e-04;1.419863955275883e-05;1.830693519270172e-05;-1.085432733025286e-06;-1.425213617514936e-07;1.037596399685050e-07;-7.446706072549500e-09;-4.101484341391284e-09;-6.398040204547749e-10;-4.404909721390964e-11;-3.572968454993215e-12;7.283792424035619e-12;9.297391365151505e-13;1.397225628165353e-13;1.946658359492238e-14;1.902370001435557e-15;1.078434139369738e-16;-2.312288913218329e-18;-1.411580566016077e-18;-1.959419626335968e-19;-1.783787243762360e-20;-1.161504047765529e-21;-4.746518251137527e-23;1.934683906123626e-25;2.543571305102755e-25;2.932180410824784e-26;2.344617839791729e-27;1.532729464560303e-28;8.666278858504137e-30;4.356618761377392e-31;1.979270687602332e-32;8.215400115867005e-34;3.140097209880262e-35;1.111922704324312e-36;3.665446833303372e-38;1.129382291104008e-39;3.263579170986584e-41;8.870851761264317e-43;2.273940628743055e-44;5.509818891343598e-46;1.264566571116237e-47;2.754299217151830e-49;5.702923761713218e-51;1.145434671097224e-52
4.200000000000000e-04;-9.315900379393227e-24;-2.409327196102797e-22;-2.374292712884465e-21;6.675890354481015e-21;5.334157996702534e-19;6.696173463835946e-18;8.963769841884819e-18;-8.292125858471527e-16;-1.068909174030471e-14;-1.588416031835641e-14;9.764940228959691e-13;1.005721390317684e-11;-3.442719534561482e-12;-7.850553222358099e-10;-4.776042109372959e-09;1.872859563572085e-08;3.347080357299542e-07;6.504136285030463e-07;-9.769013822315734e-06;-5.116122652443478e-05;1.034347889605750e-04;1.237797269554706e-03;6.544798912795051e-04;-1.294760911490478e-02;-1.865014085257306e-02;5.040372499872124e-02;7.836866289776941e-02;2.808920654138286e-02;5.064034904217379e-01;4.755282999999999e+00;4.599901412744177e-01;-7.788207959999124e-03;4.158510054486893e-02;3.293517958828606e-02;-2.153535755749642e-03;8.824273765431890e-04;8.008766703067123e-04;-8.336116726158626e-05;-1.123191651652214e-05;1.652542830427755e-06;-4.529766222437364e-07;-2.191984995472257e-07;3.612210887488931e-08;5.256872048440500e-09;-1.395391590320683e-10;-2.487339565323391e-10;-6.897346514810741e-12;-9.299381310324302e-13;-2.864657918132652e-13;-4.339976969630807e-14;6.765484329678667e-15;2.461683355576574e-15;4.131070857610161e-16;4.512895144634957e-17;3.086768552860233e-18;5.000566533298007e-20;-1.929763617046402e-20;-3.174968182151048e-21;-3.054309218929052e-22;-2.081863229536674e-23;-9.483517226656760e-25;-1.111702837324110e-26;3.074223397814139e-27;4.041749708533982e-28;3.361477347396526e-29;2.239967505186162e-30;1.282487007964442e-31;6.514201093676892e-33;2.989242870741130e-34;1.253921942836756e-35;4.848572594529326e-37;1.739105975846214e-38;5.815244931698395e-40;1.820156006011903e-41;5.351005775384664e-43;1.481925786419369e-44;3.876132465492230e-46;9.597134022590017e-48;2.253961186864857e-49;5.137277786261111e-51
4.400000000000000e-04;-4.890336470329429e-23;3.832451522179422e-23;9.192155729905563e-21;1.354348391113512e-19;4.409707690552855e-19;-1.464230975541882e-17;-2.426320752456632e-16;-8.951398462061524e-16;1.895721160693132e-14;2.772974901796136e-13;6.102169183977423e-13;-1.911458662763597e-11;-1.848126841855069e-10;1.168041491632047e-10;1.186321497551732e-08;5.462044979389911e-08;-2.966437591140761e-07;-3.301243246560288e-06;-1.372166093550547e-06;8.642570763120256e-05;2.381561035547065e-04;-1.056166204495884e-03;-4.886849938757592e-03;4.544724668995376e-03;3.752838511188800e-02;4.606357042740123e-03;-7.547542710995958e-02;1.558723059546297e-02;2.893972729538740e-01;2.938926000000000e+00;3.370313537038848e-01;4.414301133499840e-02;-4.503778512067290e-02;-3.967050016362311e-03;1.289709982725451e-03;-2.086012340601102e-03;-4.608239243197034e-04;7.966986310250011e-05;-1.797292150272689e-05;1.779259675604112e-07;1.065303593211132e-06;1.373297535961667e-07;-1.927908214639859e-09;4.419393780685895e-09;1.839134185912999e-09;-2.457114478495968e-10;-5.022333089537706e-11;-1.380897754664660e-11;-9.813642596476739e-13;-1.389555464500369e-13;-2.286202804866071e-14;-2.540483931123647e-15;-5.024023407066018e-17;3.887993506933464e-17;8.365662746685671e-18;9.981949873550113e-19;7.562695140230595e-20;2.558779431367190e-21;-2.288421912595451e-22;-4.947781568210040e-23;-5.073983599074696e-24;-3.605599939893791e-25;-1.773025500119609e-26;-3.809980775108915e-28;3.450217033418904e-29;5.493051487228211e-30;4.790441233138968e-31;3.263196975961706e-32;1.894686273086988e-33;9.732321837135297e-35;4.513182647190834e-36;1.913732226473694e-37;7.486114741448946e-39;2.719334526658007e-40;9.219887117099303e-42;2.929867918227303e-43;8.756544366720700e-45;2.468661048442299e-46;6.581933424680802e-48;1.703228099641011e-49
4.600000000000000e-04;1.527760403574742e-22;2.609289175645157e-21;1.293256442451305e-20;-2.394498656261490e-19;-5.099264234021552e-18;-2.924579916906373e-17;3.187325594814194e-16;6.744738560732410e-15;3.073259119569260e-14;-3.836588409178136e-13;-5.766091248007818e-12;-1.167435770416359e-11;3.295213538872211e-10;2.670410690295682e-09;-4.120217939141644e-09;-1.474784370247457e-07;-4.301375626157049e-07;3.705072276981442e-06;2.409758836613193e-05;-2.953730408856157e-05;-5.458707889988904e-04;-4.850408293660812e-04;5.917883149500518e-03;1.053020025450610e-02;-2.724262903214381e-02;-5.274980240971335e-02;2.775923210949194e-02;-9.185582810399452e-03;-3.014087580145486e-01;-2.938926000000000e+00;-3.089363190189496e-01;2.016050784325127e-02;2.887271558553703e-02;-3.142016033699867e-02;1.137379720290867e-03;1.876965761046725e-03;-4.987151628060266e-04;3.105249112566093e-05;4.728477020947220e-05;-5.325893627020957e-06;-1.025015632186289e-06;1.943741047869575e-07;1.289748853244577e-08;-8.557579654825246e-09;-1.444502583325543e-09;4.386180218944378e-10;2.494778537143619e-11;-3.071778609331569e-11;-2.457524699891932e-12;-8.390762744403088e-14;-6.439000475600479e-15;-3.210104034430991e-15;-7.939495633180064e-16;-1.046576927429312e-16;-6.242035558566185e-18;4.420331759263181e-19;1.560138562670041e-19;2.046123843676325e-20;1.661260154126000e-21;7.252993604169589e-23;-2.071219517977206e-24;-7.445579094281180e-25;-8.221410792437912e-26;-6.076049026937994e-27;-3.166058908258328e-28;-8.902064983990577e-30;3.406958267529738e-31;7.354409415357688e-32;6.787065749332849e-33;4.738261722043499e-34;2.793015192522197e-35;1.451624398524025e-36;6.804199495016847e-38;2.916425134008424e-39;1.153872672689351e-40;4.243070380406011e-42;1.457856388773255e-43;4.700051038252651e-45;1.426837117345707e-46;4.201701973592818e-48
